review,rating
เสื้อไม่ผ่านคิวซี น่าจะตรวจสอบให้ดีก่อนส่งนะคะ,2
คุณภาพตามรีวิว ผ้าบางเกินไป,2
คือผิดหวังที่มันไม่ใช่เชิ้ต แต่มันเป็นผ้าลื่นๆ ไม่หนามากไม่บางมาก สั่งไซส์ใหญ่มาคิดว่าจะใหญ่แต่มันไม่ใหญ่เท่าขนาดที่สั่ง แต่เลขไซส์ตรงนะ  ก็ใส่สบายดี แต่มันไม่ใช่เชิ้ตนี่สิ เป็นผ้านิ่มๆ,2
สีจริงไมเหมือนในรูป,2
สั่งซื้อวันที่ 6/10/63 แต่กว่าร้านค้าจะกดรับออเดอร์วันที่ 8/10/63 ถามแชทร้านค้าก็กว่าจะตอบช้ามาก,2
เสื้อคือบางมากถ้าผู้ชายใส่นี่ต้องเลือกตัวขนาดที่ใหญ่กว่าหนึ่งถึงสองเท่าเลยของใส่ตัวเอง,2
สั่งไซส์เดียวกัน แต่ว่าใส่บางตัวหลวม บางตัวคับ งงมาก สรุปคือใส่ได้ตัวเดียวที่พอดี,2
"สั่งแขนสั้น ได้แขนยาว ไม่แจ้งล่วงหน้า
ได้สีกับไซส์ตรงออร์เดอร์
ผ้าดี ส่งไว",2
เสื้อเป็นรอยสกปรก,2
 เสื้อความยาวสั้นไป  ผมสูง174 หนัก65  สั่งอก40  ใส่แล้วสั้นมาก     ,2
เสื้อเล็กมากกก ปกติใส่ไซร้m แต่ไซร้mที่ร้านเล็กมาก 😢😢,2
Size ยังไม่ค่อยได้มาตรฐาน ผ้าบางแต่ก็สมกับราคาแค่นี้ค่ะ😀,2
เสื้อสวยมากก ใส่สะบายแต่เสียดายกระดุมหลุดเม็ดหนึ่ง,2
"ตอนแรกกะจะสั่งวันที่11 ซึ่งลดราคา เหลือ74 บาท ทักทางร้านไป ร้านบอก จำกัด1ตัว ต่อ1ออเดอร์ พอวันที่11 มาดู ก็สั่งได้หลายตัวนี่....คือไรงง
-ของคุณภาพดี สั่งไปหลายครั้งมากแล้ว 
-เสื้อสวย 
-สีตรง",2
,2
,2
เนื้อผ้าบางมากๆ,2
ไซซ์เท่ากันแต่ขนาดไม่เท่ากัน,2
เสียดายนะคะเสื้อเนื้อผ้าดี แต่การบริการลูกค้าแย่ คือหยิบสีเสื้อมาให้ผิด ผิดสีที่ไม่ซ้ำไม่ว่า เอาสีที่สั่งมาให้ซ้ำอีก ไม่เข้าใจว่าตั้งใจยัดมาหรือหยิบให้ผิดจริงๆ แล้วพอแจ้งในช่องแชทคือไม่อ่านไม่ตอบเลย งง ขอโทษสักคำยังไม่มี  สั่งไป2รอบนี่คือรอบ2 แต่รอบ3คงไม่น่ามีแล้ว ไม่พอใจมากคะ,1
ส่งช้ามากกก สั่งของไปเมื่อวันที่15 มีการส่งของแต่ไม่สำเร็จ พอติดต่อไปถามแม่ค้า แม่ค้าก็เหมือนไม่สนใจ เลยได้ของวันที่21 ได้ของครบ เนื้อผ้าดีแต่บางไปหน่อย   ผิดหวังมากค่า😟,1
ผู้ขายบริการดีนะคะ แต่ขอตำหนิตรงที่ว่า ไม่เช็คสินค้าก่อนส่งให้ลูกค้าค่ะ กระดุมกับรูก็ไม่เท่ากัน แต่ร้านค้ารับผิดชอบดีนะคะให้ส่งสินค้าคืน แต่เราไม่รอบคอบเองดันกดรับสินค้าเรียบร้อยแล้วเสียดาย,1
